id,breed
3683,miniature pinscher
2708,briard
17084,wire-haired fox terrier
10233,norwegian elkhound
19802,english foxhound
13352,samoyed
20,english springer
20596,maltese dog
14079,silky terrier
3009,irish terrier
5009,sussex spaniel
5670,redbone
22546,saint bernard
19661,english foxhound
12563,whippet
5632,toy terrier
1420,basset
16948,wire-haired fox terrier
13107,chesapeake bay retriever
10626,pug
1671,mexican hairless
22512,saint bernard
14061,silky terrier
12586,whippet
4473,italian greyhound
13106,chesapeake bay retriever
21161,bloodhound
22204,ibizan hound
10843,komondor
17403,borzoi
3615,bernese mountain dog
10450,french bulldog
865,standard poodle
9251,blenheim spaniel
4299,italian greyhound
2810,boston bull
8827,walker hound
4877,sussex spaniel
1305,bluetick
2234,papillon
22608,otterhound
21159,bloodhound
17295,chow
20343,australian terrier
16038,greater swiss mountain dog
13743,english setter
18761,brabancon griffon
16849,airedale
16885,airedale
203,bouvier des flandres
14409,old english sheepdog
15337,collie
7723,norwich terrier
8077,giant schnauzer
11151,standard schnauzer
7200,appenzeller
14222,clumber
770,standard poodle
16860,airedale
2641,briard
6710,beagle
9850,scotch terrier
16126,greater swiss mountain dog
21762,dhole
8062,giant schnauzer
4028,japanese spaniel
2572,briard
4577,dingo
16376,miniature poodle
3096,irish terrier
16703,pomeranian
10818,komondor
9993,rottweiler
5315,groenendael
13463,shetland sheepdog
11859,irish wolfhound
15756,african hunting dog
15833,toy poodle
884,standard poodle
13750,english setter
17937,welsh springer spaniel
15677,african hunting dog
15534,great pyrenees
13939,malinois
8293,yorkshire terrier
9020,cardigan
11529,pekinese
15942,toy poodle
7571,chihuahua
10317,french bulldog
16803,airedale
7987,giant schnauzer
734,west highland white terrier
4910,sussex spaniel
8806,walker hound
10532,pug
14210,clumber
3965,japanese spaniel
13094,chesapeake bay retriever
120,english springer
8896,walker hound
12254,shih-tzu
15325,collie
17869,irish setter
3202,soft-coated wheaten terrier
661,west highland white terrier
22265,affenpinscher
9646,scottish deerhound
6857,weimaraner
3864,miniature pinscher
1101,kelpie
14754,lakeland terrier
14862,boxer
21107,bloodhound
17979,welsh springer spaniel
17953,welsh springer spaniel
16319,american staffordshire terrier
13678,english setter
5407,groenendael
20490,maltese dog
20669,kerry blue terrier
3372,vizsla
20553,maltese dog
13774,english setter
472,flat-coated retriever
260,bouvier des flandres
9747,scotch terrier
18859,brabancon griffon
9486,cocker spaniel
6452,basenji
12811,border terrier
78,english springer
1761,staffordshire bullterrier
22634,otterhound
8874,walker hound
22925,kuvasz
1116,kelpie
9393,cocker spaniel
5097,great dane
4750,entlebucher
17665,irish water spaniel
91,english springer
21568,newfoundland
9890,scotch terrier
18538,miniature schnauzer
6902,weimaraner
9921,rottweiler
3037,irish terrier
409,flat-coated retriever
8145,giant schnauzer
19880,norfolk terrier
6316,bull mastiff
3265,soft-coated wheaten terrier
1042,kelpie
16764,airedale
17837,irish setter
23333,pembroke
8474,bedlington terrier
18339,german shepherd
15107,boxer
6796,beagle
5905,sealyham terrier
18188,dandie dinmont
9331,cocker spaniel
14746,lakeland terrier
2488,black-and-tan coonhound
21987,brittany spaniel
16047,greater swiss mountain dog
3183,soft-coated wheaten terrier
1088,kelpie
23201,pembroke
18360,german shepherd
14818,boxer
4105,lhasa
12687,border terrier
17566,irish water spaniel
6287,bull mastiff
990,kelpie
4519,dingo
85,english springer
5961,sealyham terrier
6271,bull mastiff
11784,irish wolfhound
23294,pembroke
9587,scottish deerhound
17816,irish setter
4336,italian greyhound
21157,bloodhound
20856,siberian husky
6253,doberman
4593,dingo
18904,golden retriever
16804,airedale
11554,pekinese
11499,pekinese
19843,norfolk terrier
20893,siberian husky
23350,pembroke
22345,affenpinscher
2911,irish terrier
14386,clumber
14140,silky terrier
19740,english foxhound
18142,dandie dinmont
14398,clumber
11144,standard schnauzer
7799,german short-haired pointer
12220,shih-tzu
11468,malamute
12263,shih-tzu
17279,chow
16680,pomeranian
12003,cairn
4956,sussex spaniel
15696,african hunting dog
15106,boxer
11726,irish wolfhound
20324,australian terrier
8132,giant schnauzer
17287,chow
19179,curly-coated retriever
15809,toy poodle
11550,pekinese
11993,cairn
11271,standard schnauzer
13964,malinois
16697,pomeranian
8950,cardigan
20741,kerry blue terrier
23099,schipperke
19288,border collie
22611,otterhound
7739,norwich terrier
9670,scottish deerhound
1971,tibetan terrier
19102,curly-coated retriever
9441,cocker spaniel
6240,doberman
4223,lhasa
21692,dhole
8064,giant schnauzer
10720,komondor
19574,tibetan mastiff
22992,schipperke
11490,pekinese
10432,french bulldog
11524,pekinese
16517,miniature poodle
20126,rhodesian ridgeback
22279,affenpinscher
1712,mexican hairless
13162,chesapeake bay retriever
12270,shih-tzu
1691,mexican hairless
3482,vizsla
6991,weimaraner
262,bouvier des flandres
13298,samoyed
16449,miniature poodle
4482,dingo
3677,miniature pinscher
1494,basset
4020,japanese spaniel
15773,african hunting dog
14853,boxer
10971,labrador retriever
9260,blenheim spaniel
13357,samoyed
14342,clumber
14576,old english sheepdog
18230,dandie dinmont
16347,american staffordshire terrier
6827,beagle
6002,sealyham terrier
6571,basenji
10178,norwegian elkhound
20480,maltese dog
14656,lakeland terrier
5245,great dane
13799,english setter
22018,ibizan hound
552,flat-coated retriever
21794,dhole
9626,scottish deerhound
17925,welsh springer spaniel
2878,boston bull
3947,japanese spaniel
10258,norwegian elkhound
13906,malinois
21729,dhole
23377,pembroke
15094,boxer
18058,welsh springer spaniel
12065,cairn
11530,pekinese
15005,boxer
3411,vizsla
22467,saint bernard
18658,miniature schnauzer
13669,english setter
8053,giant schnauzer
462,flat-coated retriever
12872,eskimo dog
11403,malamute
22163,ibizan hound
21842,brittany spaniel
6296,bull mastiff
23203,pembroke
12949,eskimo dog
4687,entlebucher
19687,english foxhound
8731,keeshond
1465,basset
17802,irish setter
23272,pembroke
21259,gordon setter
15285,collie
10190,norwegian elkhound
10846,komondor
8056,giant schnauzer
14508,old english sheepdog
12446,saluki
3307,vizsla
20232,rhodesian ridgeback
16488,miniature poodle
14688,lakeland terrier
403,flat-coated retriever
18251,dandie dinmont
19553,tibetan mastiff
20566,maltese dog
22369,affenpinscher
9463,cocker spaniel
2841,boston bull
1940,tibetan terrier
15808,toy poodle
3326,vizsla
17627,irish water spaniel
10169,norwegian elkhound
1534,basset
15668,african hunting dog
22553,saint bernard
6464,basenji
20831,siberian husky
20902,siberian husky
4582,dingo
19457,tibetan mastiff
15363,collie
13042,eskimo dog
14046,silky terrier
19348,border collie
19477,tibetan mastiff
18823,brabancon griffon
19146,curly-coated retriever
15895,toy poodle
1145,kelpie
11959,cairn
2316,papillon
9715,scottish deerhound
18832,brabancon griffon
22284,affenpinscher
21018,bloodhound
18765,brabancon griffon
11280,standard schnauzer
6956,weimaraner
12849,eskimo dog
13139,chesapeake bay retriever
15864,toy poodle
21689,dhole
15779,african hunting dog
10709,komondor
2605,briard
6613,basenji
14009,malinois
13622,shetland sheepdog
3130,soft-coated wheaten terrier
16220,american staffordshire terrier
18910,golden retriever
5962,sealyham terrier
4826,entlebucher
23079,schipperke
5399,groenendael
10969,labrador retriever
19870,norfolk terrier
21279,gordon setter
16458,miniature poodle
19314,border collie
14512,old english sheepdog
8120,giant schnauzer
5633,toy terrier
19082,curly-coated retriever
20486,maltese dog
19909,norfolk terrier
1551,mexican hairless
2225,papillon
18707,brabancon griffon
10645,pug
18730,brabancon griffon
11744,irish wolfhound
135,english springer
5577,toy terrier
16725,pomeranian
3046,irish terrier
16834,airedale
8054,giant schnauzer
17798,irish setter
4,english springer
22716,otterhound
4145,lhasa
22402,saint bernard
3410,vizsla
13620,shetland sheepdog
1012,kelpie
18105,dandie dinmont
14959,boxer
22399,saint bernard
14233,clumber
14174,silky terrier
11172,standard schnauzer
8361,yorkshire terrier
21142,bloodhound
14985,boxer
5018,sussex spaniel
16314,american staffordshire terrier
4995,sussex spaniel
23387,afghan hound
20538,maltese dog
9189,blenheim spaniel
13122,chesapeake bay retriever
5329,groenendael
13711,english setter
6643,beagle
3235,soft-coated wheaten terrier
15075,boxer
23441,afghan hound
4879,sussex spaniel
21823,brittany spaniel
8601,keeshond
2584,briard
9689,scottish deerhound
23122,schipperke
3764,miniature pinscher
5520,toy terrier
4332,italian greyhound
7302,leonberg
12904,eskimo dog
3466,vizsla
21880,brittany spaniel
17929,welsh springer spaniel
11854,irish wolfhound
3303,vizsla
19509,tibetan mastiff
16731,pomeranian
12580,whippet
22069,ibizan hound
15943,toy poodle
2951,irish terrier
7258,leonberg
1633,mexican hairless
9038,cardigan
13087,chesapeake bay retriever
21662,dhole
15904,toy poodle
6482,basenji
10894,labrador retriever
23546,afghan hound
4509,dingo
12864,eskimo dog
18308,german shepherd
947,standard poodle
3812,miniature pinscher
791,standard poodle
16983,wire-haired fox terrier
20334,australian terrier
7767,norwich terrier
8281,yorkshire terrier
17485,borzoi
18077,welsh springer spaniel
21433,newfoundland
2615,briard
7096,appenzeller
16718,pomeranian
240,bouvier des flandres
3462,vizsla
23088,schipperke
18782,brabancon griffon
23498,afghan hound
3408,vizsla
18887,golden retriever
18635,miniature schnauzer
21688,dhole
16501,miniature poodle
16647,pomeranian
3328,vizsla
12143,shih-tzu
16953,wire-haired fox terrier
22711,otterhound
20015,norfolk terrier
54,english springer
8699,keeshond
6211,doberman
20271,australian terrier
10784,komondor
16574,pomeranian
13746,english setter
14313,clumber
13236,chesapeake bay retriever
11626,pekinese
13829,malinois
1072,kelpie
18973,golden retriever
21149,bloodhound
1561,mexican hairless
21585,newfoundland
5516,toy terrier
15978,greater swiss mountain dog
10290,norwegian elkhound
8249,yorkshire terrier
18821,brabancon griffon
8184,yorkshire terrier
4087,lhasa
17843,irish setter
13255,samoyed
13519,shetland sheepdog
3966,japanese spaniel
6933,weimaraner
12979,eskimo dog
19684,english foxhound
2218,papillon
14005,malinois
13896,malinois
6523,basenji
15669,african hunting dog
153,english springer
23138,schipperke
5723,redbone
7602,norwich terrier
3842,miniature pinscher
2636,briard
9382,cocker spaniel
2594,briard
14575,old english sheepdog
19889,norfolk terrier
768,standard poodle
493,flat-coated retriever
5028,sussex spaniel
9305,blenheim spaniel
10428,french bulldog
5044,sussex spaniel
21898,brittany spaniel
13232,chesapeake bay retriever
6079,doberman
13407,samoyed
14823,boxer
4127,lhasa
380,bouvier des flandres
18055,welsh springer spaniel
12134,shih-tzu
14577,old english sheepdog
2623,briard
19113,curly-coated retriever
9590,scottish deerhound
15378,collie
22271,affenpinscher
21311,gordon setter
16875,airedale
22537,saint bernard
14240,clumber
5022,sussex spaniel
21546,newfoundland
9005,cardigan
11244,standard schnauzer
4361,italian greyhound
3570,bernese mountain dog
20932,siberian husky
9671,scottish deerhound
18905,golden retriever
23301,pembroke
20358,australian terrier
1850,staffordshire bullterrier
19037,golden retriever
20619,maltese dog
22598,otterhound
16064,greater swiss mountain dog
1623,mexican hairless
15101,boxer
16037,greater swiss mountain dog
14066,silky terrier
1759,staffordshire bullterrier
13188,chesapeake bay retriever
9605,scottish deerhound
18371,german shepherd
3977,japanese spaniel
19480,tibetan mastiff
5629,toy terrier
10869,komondor
10239,norwegian elkhound
8674,keeshond
16673,pomeranian
4183,lhasa
22786,otterhound
14325,clumber
23385,pembroke
8172,giant schnauzer
20365,australian terrier
8415,bedlington terrier
19994,norfolk terrier
22077,ibizan hound
13629,english setter
15373,collie
12558,whippet
12433,saluki
12250,shih-tzu
13919,malinois
16923,airedale
16818,airedale
10890,komondor
12217,shih-tzu
8809,walker hound
5253,great dane
14682,lakeland terrier
22602,otterhound
3186,soft-coated wheaten terrier
19163,curly-coated retriever
17105,wire-haired fox terrier
8486,bedlington terrier
16808,airedale
4373,italian greyhound
3951,japanese spaniel
16178,american staffordshire terrier
4692,entlebucher
20887,siberian husky
18338,german shepherd
11682,irish wolfhound
16342,american staffordshire terrier
7978,german short-haired pointer
17463,borzoi
16421,miniature poodle
11901,cairn
334,bouvier des flandres
2391,black-and-tan coonhound
23212,pembroke
21184,bloodhound
11402,malamute
4941,sussex spaniel
946,standard poodle
4787,entlebucher
8737,keeshond
22778,otterhound
6861,weimaraner
16199,american staffordshire terrier
2537,briard
9614,scottish deerhound
5350,groenendael
3441,vizsla
20703,kerry blue terrier
3517,bernese mountain dog
11756,irish wolfhound
20955,siberian husky
22639,otterhound
18831,brabancon griffon
12506,whippet
11023,labrador retriever
10665,pug
22851,kuvasz
23368,pembroke
6106,doberman
21188,bloodhound
22604,otterhound
22839,kuvasz
1789,staffordshire bullterrier
21556,newfoundland
16674,pomeranian
8306,yorkshire terrier
18626,miniature schnauzer
20234,australian terrier
23312,pembroke
2056,tibetan terrier
3774,miniature pinscher
10959,labrador retriever
129,english springer
5067,sussex spaniel
13268,samoyed
21388,gordon setter
20811,kerry blue terrier
152,english springer
14282,clumber
9440,cocker spaniel
21853,brittany spaniel
9612,scottish deerhound
159,english springer
23125,schipperke
8125,giant schnauzer
15099,boxer
6700,beagle
5805,redbone
11660,pekinese
11426,malamute
1777,staffordshire bullterrier
6556,basenji
5927,sealyham terrier
16215,american staffordshire terrier
12759,border terrier
12710,border terrier
7822,german short-haired pointer
6077,doberman
5457,groenendael
4315,italian greyhound
14118,silky terrier
9110,cardigan
6314,bull mastiff
23320,pembroke
6285,bull mastiff
14081,silky terrier
12185,shih-tzu
10761,komondor
21668,dhole
315,bouvier des flandres
10982,labrador retriever
18066,welsh springer spaniel
17988,welsh springer spaniel
19972,norfolk terrier
1260,bluetick
16478,miniature poodle
5667,redbone
19329,border collie
4153,lhasa
15572,great pyrenees
11098,standard schnauzer
128,english springer
18502,miniature schnauzer
554,flat-coated retriever
7198,appenzeller
20344,australian terrier
12651,border terrier
22451,saint bernard
12089,shih-tzu
16585,pomeranian
11015,labrador retriever
19755,english foxhound
21477,newfoundland
11414,malamute
5168,great dane
7348,leonberg
10780,komondor
22382,affenpinscher
133,english springer
16065,greater swiss mountain dog
6363,bull mastiff
16473,miniature poodle
21210,bloodhound
8610,keeshond
2691,briard
13230,chesapeake bay retriever
7098,appenzeller
20543,maltese dog
22698,otterhound
17950,welsh springer spaniel
10310,french bulldog
22813,kuvasz
10850,komondor
9421,cocker spaniel
13028,eskimo dog
10783,komondor
8492,bedlington terrier
11065,labrador retriever
15820,toy poodle
3804,miniature pinscher
22926,kuvasz
14326,clumber
17761,irish setter
18267,dandie dinmont
5069,sussex spaniel
7027,appenzeller
2837,boston bull
23278,pembroke
13447,shetland sheepdog
2191,papillon
23010,schipperke
17788,irish setter
6877,weimaraner
21038,bloodhound
19888,norfolk terrier
4720,entlebucher
5511,toy terrier
3387,vizsla
3906,japanese spaniel
17,english springer
1287,bluetick
21356,gordon setter
13725,english setter
18967,golden retriever
9576,scottish deerhound
17272,chow
758,west highland white terrier
6269,bull mastiff
10702,komondor
3537,bernese mountain dog
18084,dandie dinmont
6659,beagle
18354,german shepherd
4980,sussex spaniel
